id,Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,14 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),14 Day Total Orders (#),14 Day Total Units (#),14 Day Conversion Rate,14 Day Advertised ASIN Units (#),14 Day Brand Halo ASIN Units (#),14 Day Advertised ASIN Sales ,14 Day Brand Halo ASIN Sales 
454,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b071rskjdz,6,1,0.1666667,3.9,3.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
455,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b09pf3tmkw,4,1,0.25,3.95,3.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
456,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b09pf3tmkw,3,1,0.3333333,3.99,3.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
457,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b09t3hwbnf,4,1,0.25,3.96,3.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
458,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b0bxb5tgqr,3,1,0.3333333,3.52,3.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
459,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B071NMHPSY""",-,b0dg2hj388,24,1,0.04166667,3.12,3.12,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
460,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B07TT4MKRN""",-,b07tt4mkrn,60,1,0.01666667,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
461,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B07TT4MKRN""",-,b07tt4mkrn,169,1,0.00591716,3.95,3.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
462,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B07TT4MKRN""",-,b07tt4mkrn,176,2,0.01136364,3.675,7.35,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
463,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B07TT4MKRN""",-,b0b8zkmn59,8,1,0.125,3.9,3.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
464,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B07TT4MKRN""",-,b0dc5c2gv4,2,1,0.5,3.39,3.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
465,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CRRW1SD5""",-,b0cpff1yh5,1,1,1.0,3.78,3.78,349.0,0.01083095,92.3280423280423,1,1,1.0,1,0,349.0,0.0
466,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CRRW1SD5""",-,b0dc3xkmlc,1,1,1.0,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
467,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CRRW1SD5""",-,extra large live plant,2,1,0.5,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
468,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,104,1,0.00961538,3.97,3.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
469,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,77,2,0.02597403,3.815,7.63,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
470,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,66,1,0.01515152,2.52,2.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
471,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,171,3,0.01754386,3.89666666666667,11.69,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
472,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,140,5,0.03571429,3.362,16.81,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
473,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09K8QXN1N""",-,b09k8qxn1n,302,6,0.01986755,3.80833333333333,22.85,349.0,0.06547278,15.27352297593,1,1,0.1666667,1,0,349.0,0.0
474,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09K8QXN1N""",-,b09ltb4ycg,96,4,0.04166667,3.625,14.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
475,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09K8QXN1N""",-,b0cnwjl8fx,6,1,0.1666667,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
476,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09K8QXN1N""",-,b0d2lgmn4r,41,1,0.02439024,3.98,3.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
477,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09HPYTG5D""",-,b09hpytg5d,26,1,0.03846154,2.48,2.48,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
478,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B09HPYTG5D""",-,b09hpytg5d,44,1,0.02272727,3.33,3.33,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
479,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cf68gpb3,26,1,0.03846154,1.86,1.86,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
480,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cf68gpb3,88,1,0.01136364,3.85,3.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
481,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cgq3qpjk,13,1,0.07692308,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
482,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cwlrnd5s,22,1,0.04545455,3.9,3.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
483,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0cwlrnd5s,20,1,0.05,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
484,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d6nq4h9p,123,3,0.02439024,2.96333333333333,8.89,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
485,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d6nq4h9p,92,3,0.0326087,3.17,9.51,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
486,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d6nq4h9p,68,1,0.01470588,2.94,2.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
487,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d6nq4h9p,71,1,0.01408451,3.73,3.73,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
488,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d6nq4h9p,91,1,0.01098901,3.01,3.01,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
489,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d96fvrq8,12,1,0.08333333,3.96,3.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
490,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0d9hwtxbd,35,1,0.02857143,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
491,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0dtp9z1xp,11,1,0.09090909,3.96,3.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
492,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0dtp9z1xp,4,1,0.25,3.94,3.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
493,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0f85xg5rv,4,1,0.25,3.2,3.2,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
494,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0ffmfk9md,66,1,0.01515152,3.83,3.83,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
495,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0ffmfk9md,78,1,0.01282051,3.95,3.95,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
496,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B09HPYTG5D""",-,b0ffmfk9md,162,3,0.01851852,3.83666666666667,11.51,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
497,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BDDW4Y4J""",-,b09p3zyk8n,10,1,0.1,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
498,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BDDW4Y4J""",-,b0b8zmmyxg,44,1,0.02272727,3.88,3.88,349.0,0.01111748,89.9484536082474,1,1,1.0,1,0,349.0,0.0
499,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BDDW4Y4J""",-,b0b8zmmyxg,28,1,0.03571429,3.97,3.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
500,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BDDW4Y4J""",-,b0c1jy7y9r,21,1,0.04761905,3.98,3.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
501,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b09k8tq4tm,35,1,0.02857143,3.55,3.55,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
502,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b09ttt496k,30,1,0.03333333,3.99,3.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
503,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b09ttt496k,17,1,0.05882353,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
504,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0cf68gpb3,46,1,0.02173913,2.9,2.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
505,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0crqyl24q,4,1,0.25,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
506,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0d5r6yk9t,8,1,0.125,3.98,3.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
507,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0d74n3xn9,120,1,0.00833333,2.34,2.34,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
508,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0d74n3xn9,90,1,0.01111111,3.38,3.38,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
509,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0d8fkgmzs,6,1,0.1666667,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
510,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0ddhk7bjd,7,1,0.1428571,3.66,3.66,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
511,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0f846qbj2,23,1,0.04347826,2.88,2.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
512,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0f9phxcfk,25,1,0.04,2.5,2.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
513,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0ffmfk9md,150,1,0.00666667,3.22,3.22,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
514,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BGT9WBXH""",-,b0fgd3kkcp,41,1,0.02439024,1.51,1.51,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
515,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B085DP5B86""",-,b0cf68gpb3,23,1,0.04347826,1.91,1.91,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
516,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B085DP5B86""",-,b0cwlrnd5s,16,1,0.0625,3.78,3.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
517,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BXD1DV37""",-,b09k8tq4tm,70,1,0.01428571,3.39,3.39,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
518,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b08jkf4yp7,8,1,0.125,3.06,3.06,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
519,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0b8vhwsvz,8,1,0.125,2.99,2.99,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
520,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0cnrvyhbs,86,1,0.01162791,3.97,3.97,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
521,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0dbdjdq3c,24,1,0.04166667,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
522,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0dbdjdq3c,12,1,0.08333333,3.88,3.88,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
523,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0f4ptb25c,55,2,0.03636364,3.75,7.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
524,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0f4ptb25c,32,2,0.0625,3.635,7.27,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
525,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0fhgvvt6l,43,1,0.02325581,3.02,3.02,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
526,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0fhgvvt6l,127,1,0.00787402,3.9,3.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
527,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,b0fhgz7t3g,5,1,0.2,3.29,3.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
528,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BC473S45""",-,monte carlo live plant,3,1,0.3333333,3.56,3.56,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
529,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b08cy7yh5b,29,1,0.03448276,3.64,3.64,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
530,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b08cy7yh5b,17,1,0.05882353,2.94,2.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
531,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b09xx4s7qz,2,1,0.5,4.0,4.0,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
532,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0bmx7j8g5,41,1,0.02439024,3.78,3.78,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
533,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0c1ss6rqv,15,1,0.06666667,3.98,3.98,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
534,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0d6c3h85b,162,2,0.01234568,3.25,6.5,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
535,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0d74n3xn9,12,1,0.08333333,3.96,3.96,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
536,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0d74n3xn9,120,1,0.00833333,2.42,2.42,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
537,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0dvlylxr3,43,1,0.02325581,3.14,3.14,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
538,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0dvlylxr3,26,2,0.07692308,3.825,7.65,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
539,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0dvlylxr3,69,1,0.01449275,3.01,3.01,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
540,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0f3826jph,38,1,0.02631579,3.9,3.9,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
541,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0f9t8dqmw,37,1,0.02702703,2.52,2.52,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
542,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0fc6yw45q,36,1,0.02777778,3.94,3.94,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
543,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0BHW1Z5GJ""",-,b0fdkqc6wk,17,1,0.05882353,3.96,3.96,347.0,0.0114121,87.6262626262626,1,1,1.0,1,0,347.0,0.0
544,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0bmx7j8g5,19,1,0.05263158,3.77,3.77,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
545,2025-08-30,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0c7zwlszy,6,2,0.3333333,3.735,7.47,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
546,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0c7zwlszy,31,1,0.03225806,2.85,2.85,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
547,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0d2t7hllz,1,1,1.0,3.68,3.68,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
548,2025-09-01,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0d45phwy6,80,1,0.0125,3.87,3.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
549,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0dnrb9dsk,23,2,0.08695652,3.895,7.79,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
550,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0dnrb9dsk,68,1,0.01470588,3.87,3.87,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
551,2025-09-05,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0CMVC3Y13""",-,b0f4ptb25c,23,1,0.04347826,3.11,3.11,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
552,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B0B425WYHQ""",-,b0b425wyhq,6,1,0.1666667,2.79,2.79,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
553,2025-09-03,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B0B425WYHQ""",-,b0b425wyhq,24,2,0.08333333,3.22,6.44,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
554,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin=""B0B425WYHQ""",-,b0b425wyhq,39,2,0.05128205,3.18,6.36,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
555,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0B425WYHQ""",-,b0928m12rr,11,1,0.09090909,3.93,3.93,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
556,2025-08-31,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0B425WYHQ""",-,b0bv6h8szs,10,1,0.1,3.82,3.82,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
557,2025-09-02,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0B425WYHQ""",-,b0bw4rvkyf,39,2,0.05128205,3.645,7.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
558,2025-09-04,No Portfolio,INR,Second New Plant - SP PT - SP-GCT1,Second New Plant - SP PT,"asin-expanded=""B0B425WYHQ""",-,b0bw4rvkyf,41,3,0.07317073,3.43,10.29,0.0,,0.0,0,0,0.0,0,0,0.0,0.0
